ticker,quarter_key,soe,ln_assets,accruals
AZTA,2025-Q3,0.0008642530377523206,21.44576888653699,0.013536241819942105
AZTA,2025-Q4,-0.002937667364848742,21.452954664395023,-0.007146042175339309
DGII,2024-Q4,0.016780281191237926,20.495251693532314,
DGII,2025-Q1,0.017575644282378008,20.476116437165356,-0.008756453066743148
DGII,2025-Q2,0.019371940478307658,20.462343831922578,-0.005818202588204444
DGII,2025-Q3,0.015478309123976042,20.642756186938936,-0.018741749273285747
DGII,2025-Q4,0.017775851800395672,20.638183870174505,-0.004612183524836216
SYM,2024-Q4,-0.013387564393555224,21.263041534026762,
SYM,2025-Q1,-0.01632178231683879,21.398343237961914,-0.14667559318495965
SYM,2025-Q2,-0.01105115379080021,21.326166047991908,0.14270352974782355
SYM,2025-Q3,-0.006351415564820379,21.59923319996587,-0.1729591532889638
SYM,2025-Q4,0.0030724187707786557,21.8198954948337,-0.0202033494341125
GENC,2024-Q4,0.02119642447856979,19.20069345753389,
GENC,2025-Q1,0.028938002116761265,19.226830663847554,-0.024780397183010533
GENC,2025-Q2,0.014248987081887389,19.20984694393955,0.1282999327749414
GENC,2025-Q3,-0.0010018149472587109,19.220869027192336,0.008823159445812145
GENC,2025-Q4,0.013546631252921416,19.24885257666966,-0.030273510023458693
JCI,2024-Q4,0.012518409425625921,24.46326607056806,
JCI,2025-Q1,0.015153303278495055,24.469635594263373,-0.005452356787122053
JCI,2025-Q2,0.019104463853616943,24.493563974721507,0.0006913557486230498
JCI,2025-Q3,0.021877223964785576,24.359245443699486,0.0019504994860170273
JCI,2025-Q4,0.02245741515941342,24.360404528152635,0.014374851907432273
ASYS,2024-Q4,0.003701942670832767,18.584295073280625,
ASYS,2025-Q1,-0.09917513907538845,18.239254785990024,-0.09677728755035488
ASYS,2025-Q2,0.01543637664311902,18.309346867690163,-0.007477868192792632
ASYS,2025-Q3,0.01977969915906668,18.34674352645001,-0.016807898958793192
ASYS,2025-Q4,0.008231982580062669,18.360346704912665,-0.03239683466992405
MWA,2024-Q4,0.030323616600790512,21.20519803705742,
MWA,2025-Q1,0.04327786424039267,21.23644868028608,0.025140668023464624
MWA,2025-Q2,0.043169209431345355,21.271618432603123,-0.0018492834026814608
MWA,2025-Q3,0.03986078633965958,21.332433403711082,-0.00864647343520583
MWA,2025-Q4,0.03248862897985705,21.336720248597107,0.003357158327918562
DE,2025-Q1,0.014332955129510565,25.359149498090446,
DE,2025-Q2,0.02712058925900492,25.38955934390925,-0.003809864255947621
DE,2025-Q3,0.020024671434003914,25.403701182431472,0.013161189793817302
DE,2025-Q4,0.017878033133325786,25.386667194497406,-0.0172648024453753
DE,2026-Q1,0.012452144321126107,25.36221890090207,0.004099153099501141
GEF,2024-Q4,0.019736446236235633,22.617521724217642,
GEF,2025-Q1,0.01181347464961963,22.608166468693952,-0.024158403814324977
GEF,2025-Q2,0.02174878597654862,22.633459981319564,-0.00922361719767855
GEF,2025-Q3,0.014892132262327211,22.630598494508458,0.027111698415762202
GEF,2025-Q4,0.010268059972739664,22.42846837136489,-0.049159472966833255
HPQ,2025-Q1,0.02365784741844336,24.385030998568777,
HPQ,2025-Q2,0.020438671099770614,24.38166031004763,0.017655094203458854
